Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
18S ribosomal RNA,-0.980714605,-0.157651912,-3.062239995,0.003034666,0.007119226,-2.462626288
28S ribosomal RNA,0.045118128,0.027058462,0.869769785,0.387157285,0.468957319,-6.517312416
A1BG,0.249052517,0.122324386,1.554067193,0.124311348,0.18002623,-5.702662433
A1BG-AS1,-1.001688318,0.151787493,-6.162052321,3.14E-08,3.61E-07,8.520058737
A1CF,-0.688577187,0.125447649,-5.744047423,1.80E-07,1.59E-06,6.824813683
A2M,-0.703401614,-0.020911214,-5.707123675,2.09E-07,1.81E-06,6.677193704
A2M-AS1,0.01706211,0.102561656,0.090189449,0.928373271,0.943834124,-6.890702549
A2ML1,-0.185173266,0.080568911,-1.184109682,0.24004944,0.313717497,-6.198122775
A2MP1,-1.905854815,0.225740569,-8.952942916,1.61E-13,1.46E-11,20.44491407
A4GALT,-0.812029221,0.049829552,-4.930963419,4.67E-06,2.59E-05,3.671632044
A4GNT,-0.141356748,0.040484676,-1.394397395,0.167249134,0.231222734,-5.932113109
AA06,-0.551001618,0.019116458,-3.379113899,0.001148656,0.003046297,-1.563155365
AAAS,-0.202886444,0.037221197,-1.464468413,0.14717884,0.207635135,-5.834308504
AACS,0.272080124,0.054374367,1.251979118,0.214406092,0.285254327,-6.116812812
AACSP1,-0.24270857,0.110678293,-1.200723564,0.233577009,0.306701809,-6.178621613
AADAC,-0.665242793,0.372314385,-2.038575678,0.044960915,0.074491238,-4.866181188
AADACL2,0.032178466,0.32689233,0.191570623,0.848588015,0.881679258,-6.876382369
AADACP1,0.033444574,0.184589186,0.159114258,0.873999749,0.902182756,-6.882087678
AADAT,-0.030195878,0.052962896,-0.191117668,0.848941619,0.881840488,-6.876469251
AAED1,1.207329137,0.076467295,5.603879802,3.19E-07,2.59E-06,6.266437197
AAGAB,-1.146422423,0.225149452,-6.68634109,3.37E-09,5.48E-08,10.69887543
AAK1,0.171539122,0.041928614,0.61529543,0.540192591,0.61664541,-6.705407115
AAMDC,-0.098188661,0.035340269,-1.137379574,0.258942803,0.33410568,-6.251568568
AAMP,0.386923083,-0.045770836,1.952550002,0.054545142,0.088217815,-5.029714938
AANAT,-0.027411101,-0.005764191,-0.254765636,0.799590298,0.84286983,-6.862247448
AAR2,0.736870189,-0.09128438,4.008055604,0.000141402,0.000495832,0.407669487
AARS,1.180816199,-0.025541843,5.710831945,2.06E-07,1.79E-06,6.692002446
AARS2,0.353705152,0.035686759,1.927409397,0.057655095,0.092455355,-5.076305098
AASDH,0.653198285,0.140975671,3.213811137,0.001921045,0.004775426,-2.040752285
AASDHPPT,-0.259981902,-0.010866425,-2.769268464,0.007051906,0.014846083,-3.232351062
AASS,-0.763439643,0.057292074,-3.759570135,0.000331659,0.001036832,-0.398604622
AATBC,-1.154799126,0.220251354,-3.751298324,0.000341022,0.001062284,-0.424846114
AATF,0.520586467,-0.021890928,2.582263411,0.011732489,0.023180194,-3.690627186
AATK,0.606781853,0.024635323,3.322499147,0.001372353,0.003556688,-1.72873964
ABAT,-0.230667357,0.106029978,-0.499753457,0.618688463,0.687276676,-6.769745466
ABCA1,-0.396772694,0.056677451,-4.303264033,4.94E-05,0.000198245,1.408301196
ABCA11P,0.314013717,-0.00511977,1.686346203,0.095818843,0.144216443,-5.494955116
ABCA12,-0.059201844,0.014292413,-0.661530352,0.510267336,0.588867851,-6.675962912
ABCA13,0.111856318,0.150538964,0.523803176,0.601935339,0.671938368,-6.757444001
ABCA17P,0.825139286,0.128877064,2.945958506,0.004268616,0.009576266,-2.775495334
ABCA2,-0.313124059,0.104315361,-1.89137967,0.062373212,0.0990421,-5.142119905
ABCA3,-0.218651735,0.037244314,-0.885110162,0.378881198,0.460730864,-6.503949089
ABCA4,-0.250311333,0.002588648,-2.244294395,0.027715353,0.048940151,-4.449735278
ABCA5,0.041913564,0.261307136,0.171475621,0.864304267,0.894286884,-6.880039163
ABCA6,0.211214665,0.112141863,1.203960639,0.232330733,0.30524574,-6.17479153
ABCA7,-0.1160825,0.135296307,-0.434524766,0.665135202,0.728759396,-6.800217069
ABCA8,-2.990778781,0.739625365,-4.955973139,4.24E-06,2.39E-05,3.765221418
ABCA9,0.585246772,0.261496048,2.336041904,0.022120111,0.040178036,-4.252711707
ABCB1,-0.214462121,0.129393961,-1.084226211,0.281682449,0.358614971,-6.309831067
ABCB10,1.654741579,-0.038811381,4.505705203,2.35E-05,0.000104391,2.11924695
ABCB11,-0.272139849,0.04693849,-2.676291066,0.009109403,0.018591113,-3.463510615
ABCB4,-2.538384654,0.530222107,-10.26597087,5.06E-16,1.32E-13,26.0939043
ABCB4///ABCB1,0.271170004,0.180690449,1.178108792,0.24241867,0.316441595,-6.20510219
ABCB5,-2.170238315,0.375356348,-9.681175424,6.50E-15,1.10E-12,23.58947691
ABCB6,-0.664390683,0.048138411,-5.025484325,3.23E-06,1.88E-05,4.026590181
ABCB7,1.065007781,0.092549555,5.537976109,4.18E-07,3.26E-06,6.005838557
ABCB8,-0.04469503,0.090075027,-0.384871673,0.701404422,0.760362361,-6.820574009
ABCB8///ASIC3,-0.441910258,0.027695854,-3.863720788,0.000232892,0.000763512,-0.064850126
ABCB9,-0.160093385,0.050103726,-0.809391845,0.420809514,0.50224558,-6.567681925
ABCC1,0.076707598,0.021360751,0.549359375,0.584364944,0.656097428,-6.743743153
ABCC10,0.396789131,0.014199245,2.173882332,0.032818728,0.056685966,-4.596253297
ABCC11,-0.394549212,0.077851792,-3.033750179,0.003301823,0.007657045,-2.54015973
ABCC12,-0.292887979,0.02426191,-3.045272957,0.003191242,0.007433965,-2.508869249
ABCC13,-2.781044557,0.562279356,-9.247120468,4.39E-14,5.16E-12,21.71770575
ABCC2,-0.490958895,0.062779361,-3.922474041,0.00019032,0.000643406,0.126116666
ABCC3,1.388303918,0.282844005,4.260978489,5.76E-05,0.000226415,1.262271223
ABCC4,-2.984302878,0.637909677,-7.530166185,8.56E-11,2.61E-09,14.28997856
ABCC5,-0.112164587,0.021259258,-0.754857618,0.452660724,0.533752929,-6.610115027
ABCC6P1,-0.553106041,0.097786085,-4.327604823,4.52E-05,0.00018385,1.492755426
ABCC8,-0.482855785,0.03517134,-2.914821146,0.004670233,0.010358044,-2.857647359
ABCC9,-2.251889816,0.305032082,-9.107587635,8.11E-14,8.46E-12,21.11432624
ABCD1,0.092972572,-0.015084365,0.697130741,0.48784204,0.567586678,-6.651855169
ABCD2,-0.014259496,0.045872852,-0.146519135,0.883898453,0.909731705,-6.884017465
ABCD3,-0.126813058,0.119814768,-0.67516603,0.501613528,0.580418361,-6.666876626
ABCD4,-0.431455857,0.003396691,-3.51477504,0.000744367,0.002087929,-1.158073054
ABCE1,-0.68347795,-0.012155073,-2.699023781,0.008561205,0.017601641,-3.40759213
ABCF1,1.782865863,-0.278807473,6.338652483,1.49E-08,1.96E-07,9.248166602
ABCF2,-1.711899608,0.358192308,-6.601060152,4.86E-09,7.48E-08,10.341119
ABCF3,-0.141521718,0.040875,-0.86831202,0.387949554,0.469852661,-6.518570393
ABCG1,0.558438169,0.160213665,1.756131873,0.083083102,0.127358554,-5.379040099
ABCG2,0.428936763,0.3403268,1.18010823,0.241627409,0.315538473,-6.202780513
ABCG4,-0.570616356,0.049296739,-3.693373048,0.000414008,0.001253021,-0.607493775
ABCG5,-0.23330322,0.003844395,-1.934978592,0.056703324,0.091159353,-5.062335488
ABCG8,-0.132746678,0.046919909,-1.0260156,0.308129681,0.387183309,-6.370533857
ABHD1,0.356563235,0.003068572,2.776868711,0.00690413,0.014584573,-3.213170054
ABHD10,0.99909339,-0.033891892,2.916148755,0.00465242,0.010324721,-2.85415881
ABHD11,-0.164654043,0.088336666,-1.259666884,0.211633392,0.282226187,-6.107328326
ABHD12,0.597680022,0.025297442,3.73894579,0.000355474,0.00110029,-0.46395957
ABHD13,0.519218517,0.048451092,2.116298313,0.0375842,0.063781771,-4.713012546
ABHD14A-ACY1///ACY1,1.183265324,-0.032654899,5.890376867,9.80E-08,9.51E-07,7.413386429
ABHD14A///ACY1,0.710138083,0.041046674,3.324156489,0.001365259,0.003540368,-1.723921814
ABHD14B,0.715265114,0.083621265,3.884756791,0.000216696,0.000719332,0.003303391
ABHD15,0.300782141,0.060278434,1.930015986,0.057325818,0.09201958,-5.07150001
ABHD16A,-1.096254083,0.182456033,-7.374953363,1.69E-10,4.51E-09,13.62379456
ABHD16B,-0.192547384,0.102071401,-1.597287948,0.114339694,0.167561982,-5.636537736
ABHD17A,1.559073535,0.113669889,6.857130094,1.61E-09,3.01E-08,11.41869462
ABHD17B,0.068732722,0.033999636,0.626673518,0.532745924,0.609742322,-6.698356831
ABHD17C,0.985160601,-0.005947427,3.676893629,0.000437352,0.001313651,-0.659096793
ABHD18,-0.94990465,0.292490783,-3.179176051,0.002135233,0.005228245,-2.138529407
ABHD2,1.244481727,0.171965139,6.606688412,4.74E-09,7.32E-08,10.36469336
ABHD3,0.833907705,-0.050591835,3.290690092,0.001515403,0.003874112,-1.820859927
ABHD4,0.54817713,-0.004562284,4.163837447,8.16E-05,0.000306265,0.930162714
ABHD5,-0.866358405,0.177585568,-5.593206582,3.33E-07,2.68E-06,6.224146663
ABHD6,-0.323931499,0.096352941,-1.804528993,0.075098775,0.116656405,-5.296110332
ABHD8,-0.025453798,0.040549672,-0.163155205,0.870828084,0.899654603,-6.881434858
ABI1,-0.595434752,0.079593708,-8.475182002,1.33E-12,7.99E-11,18.37437029
ABI2,-0.645748096,0.14380017,-3.454681136,0.000903235,0.002471215,-1.338941915
ABI3,-0.354702489,0.00913943,-2.997486377,0.003673488,0.008404054,-2.63802843
ABI3BP,-0.961422857,0.31798204,-5.217509897,1.52E-06,9.81E-06,4.757814362
ABL1,1.982327803,0.058080907,6.210582875,2.56E-08,3.05E-07,8.719501667
ABL2,1.329728864,-0.000641265,6.973757831,9.72E-10,1.96E-08,11.91259409
ABLIM1,0.133972533,0.089163668,0.269095382,0.788583427,0.834036761,-6.858486475
ABLIM2,-0.733491702,0.15083241,-4.691429249,1.17E-05,5.70E-05,2.787860257
ABLIM3,-0.457892215,0.019274592,-2.606652801,0.010993379,0.021893159,-3.632366472
ABO,-0.518867564,0.139662814,-2.452017504,0.016494124,0.031131768,-3.993930455
ABR,1.118044636,0.107668157,4.950675589,4.32E-06,2.43E-05,3.745377291
ABRA,0.133451408,0.070939854,1.075859044,0.28538426,0.362787394,-6.318756441
ABRACL,2.753275182,-0.141025104,5.6609669,2.53E-07,2.13E-06,6.493187873
ABT1,0.347818586,-0.044372335,2.202991884,0.030616992,0.053380948,-4.536177795
ABTB1,-1.09453039,0.107412262,-7.351810018,1.87E-10,4.90E-09,13.52463707
ABTB2,-0.27852666,0.140016499,-1.853828309,0.067633072,0.106180027,-5.209511189
ACAA1,0.781747791,-0.023625361,3.706104556,0.000396792,0.001207161,-0.56751739
ACAA2,-0.982166438,0.178080201,-7.420582124,1.38E-10,3.89E-09,13.81942897
ACACA,0.068051613,0.007597666,0.40180127,0.68895481,0.749645717,-6.813909142
ACACB,-0.236406721,0.161035847,-0.551277015,0.583056399,0.655043038,-6.74268898
ACAD10,-0.132758281,0.033103716,-1.176138384,0.243200259,0.317312721,-6.207386447
ACAD8,0.809317618,0.10581495,3.367090322,0.001193077,0.003151239,-1.598494343
ACAD9,-0.045811621,-0.029218327,-0.403431958,0.6877601,0.748785751,-6.813252087
ACADL,-0.151036401,0.267606376,-0.694473899,0.4894967,0.569064882,-6.653697401
ACADM,0.023052427,-0.22496157,0.050168038,0.960119728,0.969059796,-6.893519232
ACADS,0.130615065,0.061203691,0.956951108,0.341617654,0.422302635,-6.438326431
ACADSB,0.432303592,0.071310494,1.543442063,0.126865777,0.18312878,-5.718657736
ACADVL,2.531023846,-0.053144437,9.584403758,9.95E-15,1.50E-12,23.17296993
ACAN,-0.226798978,0.149714532,-1.426789648,0.157724479,0.220067541,-5.887464755
ACAP1,0.303295793,0.099719526,1.618165591,0.109758318,0.161641004,-5.603989226
ACAP2,0.797789111,0.174048865,2.953736205,0.004173409,0.009395879,-2.754866691
ACAP3,1.34637255,0.103164584,7.44655708,1.24E-10,3.53E-09,13.9308766
ACAT1,-0.118563193,0.072949523,-0.838109589,0.404589917,0.485993434,-6.544167887
ACAT2,0.133165527,0.032695497,0.575197673,0.566851899,0.640855561,-6.729233093
ACBD3,1.667138698,0.197436789,6.539827746,6.32E-09,9.38E-08,10.08498604
ACBD4,-0.277963269,-0.01034058,-1.963806238,0.053199648,0.086307175,-5.00867821
ACBD5,0.268117955,0.049744539,1.599969618,0.113742774,0.166797214,-5.632379076
ACBD6,1.689475178,0.022422078,6.837949456,1.75E-09,3.23E-08,11.33764373
ACCS,0.345696734,0.081027672,1.41332368,0.16163188,0.224715998,-5.906143883
ACD,0.606639314,0.103680517,3.121425068,0.002542696,0.006104283,-2.299760433
ACE,0.419882804,0.160078818,2.252456623,0.027171435,0.048094349,-4.43248613
ACE2,-0.460913272,0.11212407,-2.513594715,0.01406093,0.027119862,-3.85218864
ACER1,-0.336749246,0.094502379,-2.495737397,0.01473098,0.02819684,-3.893600503
ACER2,0.090708126,0.044354289,0.399078474,0.690951409,0.751413344,-6.815000334
ACER3,-0.215935573,0.056296234,-0.778791841,0.438513705,0.519829983,-6.591850274
ACHE,-0.378451299,0.169171501,-2.350429146,0.021340117,0.038970967,-4.221195269
ACIN1,0.694076752,-0.031480569,3.485176567,0.000818986,0.002271429,-1.247439065
ACKR1,-0.351045099,0.225673327,-1.222900956,0.225135092,0.297303552,-6.152182712
ACKR2,-0.557245013,0.018793442,-3.046526602,0.003179421,0.007411867,-2.505459348
ACKR3,-0.10153815,0.131583211,-0.373159377,0.710065703,0.767654471,-6.825017697
ACKR4,-1.361978381,0.340684552,-4.592157551,1.70E-05,7.90E-05,2.428595536
ACLY,0.056069519,0.075711683,0.238303786,0.812285033,0.852481837,-6.866314478
ACMSD,-0.107649693,-0.009762627,-1.264651045,0.209849962,0.280204482,-6.101149564
ACO1,-0.119536078,0.081817555,-0.645561098,0.520502495,0.59862811,-6.686371202
ACO2,-0.192326378,-0.08414222,-1.33715181,0.185150374,0.252067886,-6.008633842
ACOD1,-0.628790753,-0.025097026,-4.935694328,4.58E-06,2.56E-05,3.689317208
ACOT1///ACOT2,1.311973541,0.211234581,4.220706475,6.66E-05,0.000256979,1.124014636
ACOT11,-0.601282868,0.100031135,-3.137710632,0.002420996,0.005842415,-2.254523608
ACOT12,-0.278910891,0.023446633,-2.97053828,0.003974403,0.009012675,-2.71015591
ACOT13,0.938949193,-0.056717205,4.777043218,8.45E-06,4.29E-05,3.101056829
ACOT4,-0.447339084,-0.036460142,-2.615925952,0.010723613,0.021434686,-3.610095065
ACOT6,-0.059693179,0.003644587,-0.696488297,0.488241866,0.567992383,-6.652301271
ACOT7,0.91075003,0.223485701,3.057974844,0.003073339,0.007195519,-2.474269618
ACOT8,-0.043959873,0.074934781,-0.191312922,0.848789188,0.881787984,-6.876431824
ACOT9,1.798847439,0.108815176,5.732762005,1.88E-07,1.66E-06,6.779655601
ACOX1,1.234625019,0.086810148,4.808952837,7.47E-06,3.86E-05,3.21856445
ACOX2,0.155820565,0.156232951,0.817281134,0.416315341,0.497817532,-6.561302411
ACOX3,0.534374007,0.017179973,3.658583191,0.000464756,0.001384178,-0.7162451
ACOXL,0.032965084,0.099063862,0.338403516,0.735989597,0.789153872,-6.837398601
ACP1,-0.274899191,0.011332791,-2.374712208,0.020078913,0.036934894,-4.167622653
ACP2,1.244249684,-0.078275352,5.577436716,3.56E-07,2.83E-06,6.161722216
ACP5,0.07706876,0.07153975,0.294740098,0.768993776,0.817285762,-6.851243235
ACP6,-0.000234197,0.092401155,-0.001251903,0.999004397,0.999364188,-6.894780528
ACPP,-0.053649249,0.269846145,-0.205451113,0.837767451,0.872967434,-6.873620311
ACPT,-0.253789533,0.055809932,-1.503070103,0.136953444,0.195317532,-5.778493905
ACR,-0.361125145,0.003149505,-2.649297305,0.009801747,0.01982451,-3.529402438
ACRBP,-0.294755188,0.128342585,-1.899583029,0.061271264,0.097571216,-5.127234152
ACRC,0.548799161,0.271585481,1.297792922,0.198272608,0.267051498,-6.059470111
ACRV1,-0.481195147,-0.030187549,-3.846635159,0.000246892,0.000803483,-0.12002287
ACSBG1,-0.225230317,0.015338343,-2.35676397,0.021004493,0.038452861,-4.207265335
ACSBG2,-0.394871784,-0.07357608,-2.488893308,0.014995302,0.028646029,-3.909405931
ACSF2,0.451599589,-0.01095268,1.744711908,0.08506608,0.130048391,-5.3983058
ACSF3,-0.210584874,0.038912765,-1.599451524,0.113857902,0.166944009,-5.63318303
ACSL1,0.519197951,0.207379754,1.948407636,0.055047526,0.08886801,-5.037429081
ACSL3,0.204799527,0.115304907,0.503076642,0.616361176,0.685356369,-6.768079839
ACSL4,-0.475180905,0.130734827,-3.0254643,0.003383529,0.007823662,-2.562602955
ACSL5,0.479949833,0.031128444,1.767283026,0.081183808,0.124834641,-5.360116157
ACSL6,0.08911867,0.056208964,0.876257917,0.383643324,0.465487512,-6.511688402
ACSM1,-0.458168478,0.07780334,-3.693087187,0.000414403,0.001254045,-0.608390272
ACSM2A,-2.906877308,0.667815458,-8.320510134,2.63E-12,1.38E-10,17.70399926
ACSM2B,-0.299585799,0.087611544,-2.346524819,0.021549335,0.039288812,-4.229764547
ACSM2B///ACSM2A,-0.684539549,0.072936773,-5.452974994,5.90E-07,4.35E-06,5.671639748
ACSM3,-0.071285874,0.231713294,-0.278445385,0.781424546,0.828199697,-6.855921769
ACSM5,-1.543122212,0.193826433,-8.820624978,2.88E-13,2.36E-11,19.87171745
ACSS1,-1.086301333,0.197105012,-6.773515599,2.31E-09,4.05E-08,11.06575048
ACSS2,0.759009955,-0.031491392,4.229443016,6.45E-05,0.000250209,1.153939288
ACSS3,-1.152286684,0.112446276,-2.312652828,0.023442178,0.042291581,-4.30358985
ACTA1,-0.442115544,0.157636226,-3.461772632,0.000882942,0.0024246,-1.317715566
ACTA2,-0.021577413,0.031381446,-0.141144685,0.888128044,0.912900975,-6.884792535
ACTA2-AS1,-0.042677044,0.225409006,-0.278863526,0.78110483,0.827979318,-6.855805031
ACTB,0.015820082,0.015777005,0.160408795,0.872983464,0.901378446,-6.881880325
ACTBP9,-0.150541,-0.032889837,-0.925283,0.357739264,0.4391164,-6.467870235
ACTC1,0.338476904,0.092598221,1.746180262,0.084808947,0.129717759,-5.395835152
ACTG1///ACTB,1.058458627,-0.161200636,4.106200969,0.000100135,0.000366574,0.735375592
ACTG1P17,-0.444741726,0.051451401,-4.620976205,1.53E-05,7.17E-05,2.532451126
ACTG1P4///AMY2B///AMY2A///AMY1C///AMY1B///AMY1A,1.710113778,0.434078776,2.243700247,0.027755317,0.048999039,-4.450988745
ACTG1P4///RNPC3///AMY2B,0.529895472,0.009941008,2.209242389,0.03016146,0.052661098,-4.523186523
ACTG2,2.025642382,0.87574227,3.313721811,0.001410503,0.003640277,-1.754225174
ACTL10,-0.198554734,0.017561074,-1.218095428,0.226945215,0.299267084,-6.157951137
ACTL6A,1.185923384,-0.22456445,3.184690666,0.002099698,0.005153804,-2.123015298
ACTL6B,-0.265206705,0.080274845,-2.109842861,0.038154159,0.064610849,-4.725928595
ACTL7A,-0.1508804,0.064682348,-1.069997468,0.28799744,0.365450756,-6.324969122
ACTL7B,-0.144621125,-0.001377391,-1.327256983,0.188386005,0.255797459,-6.021550516
ACTL8,-1.078733765,0.130396825,-5.04612987,2.98E-06,1.76E-05,4.104567993
ACTL9,0.263261436,0.101074306,1.546367416,0.12615836,0.182228537,-5.714264119
ACTN1,1.981739334,0.309230731,6.427198389,1.02E-08,1.42E-07,9.615568303
ACTN2,-0.517687384,0.07948889,-4.529921846,2.15E-05,9.65E-05,2.205563122
ACTN3,-0.701595812,0.030016026,-5.117492325,2.25E-06,1.38E-05,4.375305507
ACTN4,1.467381088,-0.001891636,7.335648173,2.01E-10,5.15E-09,13.45542056
ACTR10,0.558016017,0.100714933,1.282482158,0.203560498,0.27308125,-6.078853308
ACTR1A,1.098873722,0.048633938,5.908354506,9.10E-08,8.92E-07,7.486075167
ACTR1B,1.263502498,-0.041140289,7.276147848,2.61E-10,6.35E-09,13.20080869
ACTR2,1.226668748,0.055182576,4.627241337,1.49E-05,7.04E-05,2.5550771
ACTR3,-0.376213355,0.013317941,-2.613194569,0.010802441,0.021565093,-3.616661904
ACTR3B,0.26707277,0.053058096,1.773186326,0.08019298,0.123473406,-5.350053395
ACTR3BP2,-2.010833295,0.144795399,-11.40531445,3.77E-18,2.47E-15,30.89163028
ACTR3BP2///ACTR3BP5,-1.094311583,0.085291081,-6.909596046,1.28E-09,2.48E-08,11.64065604
ACTR3C,0.090212738,-0.015165667,0.483352929,0.630230893,0.698332536,-6.777805004
ACTR5,-0.11732994,0.02340046,-0.911572766,0.364867962,0.446485544,-6.480359356
ACTR6,-0.323038971,0.041819498,-2.525549515,0.013627816,0.026392164,-3.824325529
ACTR8,-0.729252696,0.065409869,-4.665235777,1.29E-05,6.21E-05,2.692654094
ACTRT2,-0.549253932,0.020946762,-3.512139273,0.000750741,0.00210395,-1.166053209
ACTRT3,0.426347912,0.030078858,2.489035277,0.014989776,0.028638426,-3.909078446
ACVR1,2.147321294,-0.000901519,5.196674911,1.65E-06,1.05E-05,4.677844464
ACVR1B,-0.455773807,0.068920831,-3.391794608,0.001103498,0.002945904,-1.525784533
ACVR1C,-1.6499492,0.220363638,-10.69924559,7.75E-17,2.92E-14,27.93264407
ACVR2A,1.769082294,0.364199476,4.825118963,7.02E-06,3.67E-05,3.27825425
ACVR2B,-0.312513929,0.078128469,-1.158092931,0.250442317,0.324892213,-6.228134647
ACVR2B-AS1,-0.56341448,-0.018205185,-3.422919207,0.000999652,0.002699716,-1.433623358
ACVRL1,0.974939194,0.21421447,3.824327396,0.000266386,0.000858003,-0.191811632
ACY1,-1.112405036,0.178966423,-7.932159656,1.46E-11,5.91E-10,16.02304112
ACY3,-0.28863662,0.019476055,-2.254376515,0.027044869,0.047912305,-4.428420891
ACYP1,1.300710523,-0.000810385,3.409617869,0.001042849,0.002801058,-1.473084594
ADA,0.393886477,0.144807254,2.320359958,0.022999003,0.041590239,-4.286873567
ADAD1,-0.746695656,0.107266176,-5.314984555,1.03E-06,7.04E-06,5.133905606
ADAD2,-1.02190669,0.079729123,-6.816875416,1.92E-09,3.49E-08,11.24865155
ADAL,0.488996973,0.072472876,2.392772354,0.019184376,0.03554244,-4.127471639
ADAM10,0.409135372,0.114374091,2.245255256,0.027650829,0.048837857,-4.447707545
ADAM11,-1.150705408,0.247974352,-7.703598772,4.00E-11,1.39E-09,15.0364962
ADAM12,1.816032269,0.773886222,3.796988875,0.000292286,0.0009309,-0.279405498
ADAM15,0.190282492,0.051864723,1.584033568,0.117327034,0.17131844,-5.656996472
ADAM17,0.611610774,-0.011416582,3.192844685,0.002048166,0.005044033,-2.100038275
ADAM18,-0.846413799,0.062714367,-8.165060147,5.22E-12,2.46E-10,17.03063268
ADAM19,1.077042644,0.132395296,4.141609209,8.83E-05,0.000328717,0.854838415
ADAM2,-0.157870253,0.063202381,-1.954690217,0.054287109,0.087885316,-5.025723511
ADAM20,-0.227920037,-0.038721571,-2.121614119,0.037120423,0.063120058,-4.702350402
ADAM21,-0.26341423,-0.05355956,-2.23115759,0.028610884,0.050317567,-4.477382071
ADAM22,0.251124719,0.150909786,1.089242952,0.279478936,0.356215103,-6.3044475
ADAM23,0.280960794,0.23271489,1.03414332,0.304339463,0.383222485,-6.362253583
ADAM28,0.213909167,0.23107989,0.838972852,0.404108327,0.485546185,-6.543448587
ADAM30,-0.815561308,0.079721402,-5.75630547,1.71E-07,1.53E-06,6.873902614
ADAM32,-0.138305274,0.116191776,-1.006915751,0.317161432,0.396536554,-6.389742014
ADAM33,-0.45493065,0.081776447,-2.310075611,0.02359205,0.042527698,-4.309168909
ADAM3A,-0.261277406,0.042513615,-2.965438358,0.004033858,0.00912794,-2.723748148
ADAM3B,-0.147228571,0.071080261,-1.648617863,0.103342397,0.153675394,-5.555807338
ADAM5,-0.306629622,-0.032748136,-2.193693069,0.03130583,0.054377148,-4.555444894
ADAM6,-0.216525265,-0.03488997,-2.009729554,0.047999508,0.078832007,-4.921723574
ADAM7,-0.080201351,0.066264065,-0.904914201,0.36836254,0.45011735,-6.486359075
ADAM8,1.24045748,0.242764471,4.128314543,9.26E-05,0.000342208,0.809908124
ADAM9,-0.21387595,0.088309749,-1.410149604,0.162563663,0.225869265,-5.910522295
ADAMDEC1,0.205929862,0.303732664,0.57475716,0.567148314,0.641125436,-6.729486012
ADAMTS1,0.27759396,0.143150317,0.965236844,0.337479019,0.418057826,-6.430436327
ADAMTS10,0.08322608,0.080065516,0.568807247,0.571159336,0.644806768,-6.732883314
ADAMTS12,1.828644955,0.538393189,3.627387562,0.000515246,0.001517868,-0.813149738
ADAMTS13,-0.743107449,0.076888797,-4.664249744,1.30E-05,6.23E-05,2.689075849
ADAMTS14,0.01840672,0.156142413,0.11803002,0.906354388,0.927089894,-6.887796006
ADAMTS15,0.333388904,0.277705403,0.861860222,0.39146807,0.473224458,-6.524113129
ADAMTS16,-0.201842542,0.372250412,-0.70269654,0.484385703,0.564274427,-6.647973379
ADAMTS17,0.689754381,0.145824603,3.271103089,0.001610337,0.004084851,-1.877254706
ADAMTS18,-0.899786344,0.299690946,-2.507547416,0.014284704,0.027471087,-3.866240552
ADAMTS19,-0.634952409,0.07335673,-5.01372513,3.38E-06,1.96E-05,3.98224674
ADAMTS2,2.165985803,0.542044022,4.853835483,6.29E-06,3.33E-05,3.38454271
ADAMTS20,-0.646973807,0.069898193,-7.311015405,2.24E-10,5.62E-09,13.34997207
ADAMTS3,0.990721756,0.490358062,2.642124192,0.009993598,0.020154997,-3.546818885
ADAMTS4,-0.386733643,0.075220406,-2.703108486,0.008465951,0.017439686,-3.397503162
ADAMTS5,-1.909528595,0.31054402,-4.116165957,9.67E-05,0.000355267,0.768930709
ADAMTS6,0.691973472,0.14651615,2.710337067,0.008299747,0.017132252,-3.379618256
ADAMTS7,-0.155200717,0.152045941,-1.023528606,0.309295783,0.388428936,-6.373054837
ADAMTS8,-0.065633904,0.174364778,-0.232553273,0.816731676,0.855581491,-6.867671283
ADAMTS9,1.854684287,0.294872012,4.188852041,7.46E-05,0.000283535,1.015229926
ADAMTS9-AS1,-0.066816846,0.353988666,-0.246184993,0.80620085,0.847904337,-6.864401194
ADAMTS9-AS2,-1.717407631,0.281517831,-9.374412906,2.50E-14,3.25E-12,22.26752483
ADAMTSL1,1.738279337,0.517901303,4.672152528,1.26E-05,6.08E-05,2.717766203
ADAMTSL2,-0.578126086,0.309201923,-3.148803039,0.002341241,0.005670886,-2.22360838
ADAMTSL3,1.244022122,0.434742135,2.906003098,0.004790151,0.010591238,-2.880786311
ADAMTSL4,-0.808303138,0.083707706,-6.066152712,4.70E-08,5.08E-07,8.127458632
ADAMTSL5,-0.56836171,0.080655154,-4.817460393,7.23E-06,3.76E-05,3.249963534
ADAP1,0.436188494,0.032653839,2.417890647,0.017999326,0.03360469,-4.071195173
ADAP2,0.975340255,0.211415341,4.303629188,4.93E-05,0.000198028,1.409566034
ADAR,1.81815897,-0.089225632,7.050168165,6.98E-10,1.47E-08,12.23712338
ADARB1,2.696589696,0.203502321,7.893195718,1.73E-11,6.84E-10,15.85467534
ADARB2,-0.377825052,0.073598017,-2.762541782,0.007185107,0.015082209,-3.249291671
ADARB2-AS1,-0.66849916,-0.092195504,-5.359199022,8.60E-07,6.05E-06,5.305540041
ADAT1,-0.772613138,0.022305794,-3.717633018,0.000381792,0.001168407,-0.531236547
